0.0321163 7562.95 873.8 0.131928 2.32245e-09 
0.032117 7562.95 873.8 0.131928 2.32245e-09 
0.0321156 7562.95 873.8 0.131928 2.32245e-09 
0.0321163 7563.13 873.8 0.131928 2.32245e-09 
0.0321163 7562.77 873.8 0.131928 2.32245e-09 
0.0321163 7562.95 873.835 0.131928 2.32245e-09 
0.0321163 7562.95 873.765 0.131928 2.32245e-09 
0.0321163 7562.95 873.8 0.131923 2.32245e-09 
0.0321163 7562.95 873.8 0.131932 2.32245e-09 
0.0321163 7562.95 873.8 0.131921 2.32245e-09 
0.0321163 7562.95 873.8 0.131934 2.32245e-09 
0.0321163 7562.95 873.8 0.131928 2.8461e-09 
0.0321163 7562.95 873.8 0.131928 1.82671e-09 
0.0321163 7562.95 873.8 0.131928 4.03062e-09 
0.0321163 7562.95 873.8 0.131928 8.9402e-10 
0.0301393 7458.5 809.336 0.131988 8.12359e-10 
0.0301399 7458.5 809.336 0.131988 8.12359e-10 
0.0301387 7458.5 809.336 0.131988 8.12359e-10 
0.0301393 7458.65 809.336 0.131988 8.12359e-10 
0.0301393 7458.36 809.336 0.131988 8.12359e-10 
0.0301393 7458.5 809.367 0.131988 8.12359e-10 
0.0301393 7458.5 809.305 0.131988 8.12359e-10 
0.0301393 7458.5 809.336 0.131991 8.12359e-10 
0.0301393 7458.5 809.336 0.131986 8.12359e-10 
0.0301393 7458.5 809.336 0.131988 2.20587e-09 
0.0301393 7458.5 809.336 0.131988 6.83113e-11 
0.0302185 7494.11 798.44 0.131977 9.24155e-10 
0.0302356 7501.77 796.104 0.131974 9.48997e-10 
0.0302361 7501.77 796.104 0.131974 9.48997e-10 
0.030235 7501.77 796.104 0.131974 9.48997e-10 
0.0302356 7501.91 796.104 0.131974 9.48997e-10 
0.0302356 7501.63 796.104 0.131974 9.48997e-10 
0.0302356 7501.77 796.135 0.131974 9.48997e-10 
0.0302356 7501.77 796.072 0.131974 9.48997e-10 
0.0302356 7501.77 796.104 0.131979 9.48997e-10 
0.0302356 7501.77 796.104 0.13197 9.48997e-10 
0.0302356 7501.77 796.104 0.131982 9.48997e-10 
0.0302356 7501.77 796.104 0.131965 9.48997e-10 
0.0302356 7501.77 796.104 0.131974 2.3992e-09 
0.0302356 7501.77 796.104 0.131974 1.14804e-10 
0.0301189 7484.08 792.67 0.131975 8.19023e-10 
0.0301195 7484.08 792.67 0.131975 8.19023e-10 
0.0301184 7484.08 792.67 0.131975 8.19023e-10 
0.0301189 7484.22 792.67 0.131975 8.19023e-10 
0.0301189 7483.94 792.67 0.131975 8.19023e-10 
0.0301189 7484.08 792.701 0.131975 8.19023e-10 
0.0301189 7484.08 792.639 0.131975 8.19023e-10 
0.0301189 7484.08 792.67 0.131983 8.19023e-10 
0.0301189 7484.08 792.67 0.131967 8.19023e-10 
0.0301189 7484.08 792.67 0.131975 2.2155e-09 
0.0301189 7484.08 792.67 0.131975 7.03694e-11 
0.0301165 7486.25 792.258 0.131975 7.79255e-10 
0.0301169 7485.9 792.324 0.131975 7.85561e-10 
0.0301175 7485.9 792.324 0.131975 7.85561e-10 
0.0301163 7485.9 792.324 0.131975 7.85561e-10 
0.0301169 7486.04 792.324 0.131975 7.85561e-10 
0.0301169 7485.76 792.324 0.131975 7.85561e-10 
0.0301169 7485.9 792.355 0.131975 7.85561e-10 
0.0301169 7485.9 792.293 0.131975 7.85561e-10 
0.0301169 7485.9 792.324 0.131982 7.85561e-10 
0.0301169 7485.9 792.324 0.131967 7.85561e-10 
0.0301169 7485.9 792.324 0.131975 2.16687e-09 
0.0301169 7485.9 792.324 0.131975 6.02705e-11 
0.0301178 7486.03 792.339 0.131976 7.46403e-10 
0.0301204 7486.4 792.384 0.13198 6.36961e-10 
0.0301209 7486.4 792.384 0.13198 6.36961e-10 
0.0301198 7486.4 792.384 0.13198 6.36961e-10 
0.0301204 7486.54 792.384 0.13198 6.36961e-10 
0.0301204 7486.26 792.384 0.13198 6.36961e-10 
0.0301204 7486.4 792.415 0.13198 6.36961e-10 
0.0301204 7486.4 792.352 0.13198 6.36961e-10 
0.0301204 7486.4 792.384 0.131986 6.36961e-10 
0.0301204 7486.4 792.384 0.131973 6.36961e-10 
0.0301204 7486.4 792.384 0.13198 1.94302e-09 
0.0301204 7486.4 792.384 0.13198 2.33026e-11 
0.03012 7486.36 792.377 0.131984 5.11381e-10 
0.0301187 7486.19 792.351 0.131996 1.41613e-10 
0.0301173 7486.02 792.324 0.132 4.56118e-13 
0.0301179 7486.02 792.324 0.132 4.56118e-13 
0.0301168 7486.02 792.324 0.132 4.56118e-13 
0.0301173 7486.16 792.324 0.132 4.56118e-13 
0.0301173 7485.88 792.324 0.132 4.56118e-13 
0.0301173 7486.02 792.356 0.132 4.56118e-13 
0.0301173 7486.02 792.293 0.132 4.56118e-13 
0.0301173 7486.02 792.324 0.131999 4.56118e-13 
0.0301173 7486.02 792.324 0.131999 4.56118e-13 
0.0301173 7486.02 792.324 0.132 4.5153e-10 
0.0301173 7486.02 792.324 0.132 3.97623e-10 
0.0301176 7486.03 792.333 0.132 7.83827e-13 
0.0301181 7486.03 792.333 0.132 7.83827e-13 
0.030117 7486.03 792.333 0.132 7.83827e-13 
0.0301176 7486.17 792.333 0.132 7.83827e-13 
0.0301176 7485.89 792.333 0.132 7.83827e-13 
0.0301176 7486.03 792.364 0.132 7.83827e-13 
0.0301176 7486.03 792.302 0.132 7.83827e-13 
0.0301176 7486.03 792.333 0.131999 7.83827e-13 
0.0301176 7486.03 792.333 0.131999 7.83827e-13 
0.0301176 7486.03 792.333 0.132 4.60197e-10 
0.0301176 7486.03 792.333 0.132 3.89532e-10 
0.0180041 9147.1 2714.6 0.135047 6.20038e-09 
0.0175509 9166.86 2631.99 0.135063 5.73141e-09 
0.0163223 9221.92 2357.7 0.135116 4.7235e-09 
0.0165201 9212.9 2406.63 0.135106 2.37479e-09 
0.0166752 9205.88 2443.74 0.135099 8.41086e-10 
0.0166755 9205.88 2443.74 0.135099 8.41086e-10 
0.0166748 9205.88 2443.74 0.135099 8.41086e-10 
0.0166752 9206.06 2443.74 0.135099 8.41086e-10 
0.0166752 9205.69 2443.74 0.135099 8.41086e-10 
0.0166752 9205.88 2443.64 0.135099 8.41086e-10 
0.0166752 9205.88 2443.84 0.135099 8.41086e-10 
0.0166752 9205.88 2443.67 0.135099 8.41086e-10 
0.0166752 9205.88 2443.81 0.135099 8.41086e-10 
0.0166752 9205.88 2443.74 0.135086 8.41086e-10 
0.0166752 9205.88 2443.74 0.135112 8.41086e-10 
0.0166752 9205.88 2443.74 0.135092 8.41086e-10 
0.0166752 9205.88 2443.74 0.135105 8.41086e-10 
0.0166752 9205.88 2443.74 0.135099 2.24725e-09 
0.0166752 9205.88 2443.74 0.135099 7.73449e-11 
0.0166752 9205.88 2443.74 0.135099 1.84191e-09 
0.0166752 9205.88 2443.74 0.135099 1.98447e-10 
0.0163978 9307.94 2319.22 0.135003 4.44292e-09 
0.0164337 9294.66 2335.91 0.135 3.93926e-09 
0.0164482 9289.28 2342.63 0.135 3.73172e-09 
0.0164486 9289.28 2342.63 0.135 3.73172e-09 
0.0164479 9289.28 2342.63 0.135 3.73172e-09 
0.0164482 9289.45 2342.63 0.135 3.73172e-09 
0.0164482 9289.12 2342.63 0.135 3.73172e-09 
0.0164482 9289.28 2342.56 0.135 3.73172e-09 
0.0164482 9289.28 2342.71 0.135 3.73172e-09 
0.0164482 9289.28 2342.63 0.135 3.73172e-09 
0.0164482 9289.28 2342.63 0.135 3.73172e-09 
0.0164482 9289.28 2342.63 0.135 4.93637e-09 
0.0164482 9289.28 2342.63 0.135 2.49259e-09 
0.0167928 9301.45 2404.58 0.135027 4.87575e-10 
0.01712 9312.87 2460.64 0.135108 4.35377e-10 
0.0171203 9312.87 2460.64 0.135108 4.35377e-10 
0.0171197 9312.87 2460.64 0.135108 4.35377e-10 
0.01712 9313.04 2460.64 0.135108 4.35377e-10 
0.01712 9312.71 2460.64 0.135108 4.35377e-10 
0.01712 9312.87 2460.58 0.135108 4.35377e-10 
0.01712 9312.87 2460.7 0.135108 4.35377e-10 
0.01712 9312.87 2460.64 0.135116 4.35377e-10 
0.01712 9312.87 2460.64 0.1351 4.35377e-10 
0.01712 9312.87 2460.64 0.135121 4.35377e-10 
0.01712 9312.87 2460.64 0.135095 4.35377e-10 
0.01712 9312.87 2460.64 0.135108 7.7797e-14 
0.01712 9312.87 2460.64 0.135108 1.61243e-09 
0.0171044 9265.76 2467.41 0.135023 8.12316e-10 
0.0170983 9247.46 2470.03 0.135007 9.86122e-10 
0.0170986 9247.46 2470.03 0.135007 9.86122e-10 
0.0170979 9247.46 2470.03 0.135007 9.86122e-10 
0.0170983 9247.63 2470.03 0.135007 9.86122e-10 
0.0170983 9247.3 2470.03 0.135007 9.86122e-10 
0.0170983 9247.46 2469.97 0.135007 9.86122e-10 
0.0170983 9247.46 2470.1 0.135007 9.86122e-10 
0.0170983 9247.46 2470.03 0.135011 9.86122e-10 
0.0170983 9247.46 2470.03 0.135004 9.86122e-10 
0.0170983 9247.46 2470.03 0.135021 9.86122e-10 
0.0170983 9247.46 2470.03 0.135001 9.86122e-10 
0.0170983 9247.46 2470.03 0.135007 1.28876e-10 
0.0170983 9247.46 2470.03 0.135007 2.45028e-09 
0.0170799 9248.07 2466.3 0.135007 8.27347e-10 
0.0170817 9248.01 2466.68 0.135007 8.42719e-10 
0.0170821 9248.01 2466.68 0.135007 8.42719e-10 
0.0170814 9248.01 2466.68 0.135007 8.42719e-10 
0.0170817 9248.17 2466.68 0.135007 8.42719e-10 
0.0170817 9247.84 2466.68 0.135007 8.42719e-10 
0.0170817 9248.01 2466.61 0.135007 8.42719e-10 
0.0170817 9248.01 2466.74 0.135007 8.42719e-10 
0.0170817 9248.01 2466.68 0.13502 8.42719e-10 
0.0170817 9248.01 2466.68 0.135001 8.42719e-10 
0.0170817 9248.01 2466.68 0.135007 7.7871e-11 
0.0170817 9248.01 2466.68 0.135007 2.24959e-09 
0.0170817 9247.94 2466.71 0.135007 8.27524e-10 
0.0170817 9247.93 2466.72 0.135007 8.25351e-10 
0.017082 9247.93 2466.72 0.135007 8.25351e-10 
0.0170813 9247.93 2466.72 0.135007 8.25351e-10 
0.0170817 9248.1 2466.72 0.135007 8.25351e-10 
0.0170817 9247.77 2466.72 0.135007 8.25351e-10 
0.0170817 9247.93 2466.65 0.135007 8.25351e-10 
0.0170817 9247.93 2466.78 0.135007 8.25351e-10 
0.0170817 9247.93 2466.72 0.135018 8.25351e-10 
0.0170817 9247.93 2466.72 0.135001 8.25351e-10 
0.0170817 9247.93 2466.72 0.135007 7.23448e-11 
0.0170817 9247.93 2466.72 0.135007 2.22463e-09 
0.0170817 9247.93 2466.72 0.135007 8.10923e-10 
0.0170817 9247.94 2466.71 0.135007 7.54323e-10 
0.0170817 9247.95 2466.71 0.135009 6.208e-10 
0.0170816 9247.98 2466.7 0.135013 2.93225e-10 
0.0170816 9248.08 2466.66 0.135033 4.78229e-11 
0.0170813 9248.36 2466.54 0.135142 4.61274e-09 
0.0170807 9248.99 2466.27 0.135651 4.85503e-10 
0.0170811 9248.99 2466.27 0.135651 4.85503e-10 
0.0170804 9248.99 2466.27 0.135651 4.85503e-10 
0.0170807 9249.16 2466.27 0.135651 4.85503e-10 
0.0170807 9248.82 2466.27 0.135651 4.85503e-10 
0.0170807 9248.99 2466.2 0.135651 4.85503e-10 
0.0170807 9248.99 2466.34 0.135651 4.85503e-10 
0.0170807 9248.99 2466.27 0.135737 4.85503e-10 
0.0170807 9248.99 2466.27 0.13557 4.85503e-10 
0.0170807 9248.99 2466.27 0.135779 4.85503e-10 
0.0170807 9248.99 2466.27 0.135533 4.85503e-10 
0.0170807 9248.99 2466.27 0.135651 2.21459e-12 
0.0170807 9248.99 2466.27 0.135651 1.69828e-09 
0.0170807 9248.99 2466.27 0.135651 4.85503e-10 
0.0170811 9248.99 2466.27 0.135651 4.85503e-10 
0.0170804 9248.99 2466.27 0.135651 4.85503e-10 
0.0170807 9249.16 2466.27 0.135651 4.85503e-10 
0.0170807 9248.82 2466.27 0.135651 4.85503e-10 
0.0170807 9248.99 2466.2 0.135651 4.85503e-10 
0.0170807 9248.99 2466.34 0.135651 4.85503e-10 
0.0170807 9248.99 2466.27 0.135779 4.85503e-10 
